train_loss,test_loss
0.007977595329284668,4.1471444070339206e-05
0.0035233688000589607,3.210004419088364e-05
0.002913355406373739,3.073394112288952e-05
0.0028858122043311594,3.156527876853943e-05
0.002873925294727087,2.9473599046468735e-05
0.002795169126242399,2.8670024126768114e-05
0.002793295526877046,3.2063499093055723e-05
0.0026110205352306366,2.8361557051539423e-05
0.0026091122832149266,2.5693029165267945e-05
0.002593831988051534,2.6299217715859413e-05
0.002480284795165062,2.4299006909132004e-05
0.0023465751856565475,2.3884769529104234e-05
0.0022680677976459267,3.1746014952659605e-05
0.002063200769945979,2.003937400877476e-05
0.0019293446484953164,2.1059397608041763e-05
0.001709196333773434,1.803925447165966e-05
0.0016519131558015944,1.7486494034528732e-05
0.0016084560034796596,1.7929781228303908e-05
0.0015949832228943706,1.7125410959124566e-05
0.0015712172109633685,1.766880787909031e-05
0.00156520604621619,1.7504479736089708e-05
0.0015535546615719794,1.7172805964946747e-05
0.0015665996298193932,1.719706878066063e-05
0.0016040973681956529,1.8540482968091964e-05
0.0015688603287562727,1.7430214211344718e-05
0.0015524940863251686,1.7520973458886147e-05
0.0016062355218455196,1.6975212842226028e-05
0.0015519237825646996,1.7488915473222734e-05
0.0015560410236939788,1.6835715621709823e-05
0.0015303164413198829,1.7229944467544555e-05
0.001563732041977346,1.6997866332530975e-05
0.001589183253236115,1.7343595623970033e-05
0.0015526244891807437,1.773749478161335e-05
0.001531035735271871,1.6888070851564407e-05
0.0015498734982684254,1.6729898750782013e-05
0.0015296878926455975,1.707535982131958e-05
0.0015536563685163856,1.6812875866889952e-05
0.0015369922313839197,1.7422810196876525e-05
0.0015254318937659263,1.662915199995041e-05
0.0015349636431783438,1.6964953392744064e-05
0.001529024014249444,1.6884986311197283e-05
0.001545708096586168,1.7778316512703896e-05
0.0015165485944598914,1.6675829887390137e-05
0.0015175835872069002,1.6630973666906356e-05
0.0014986564321443439,1.583475060760975e-05
0.0014914109949022531,1.6829878091812133e-05
0.0015850472524762153,1.6011694446206092e-05
0.0014202782353386282,1.6619717702269554e-05
0.0015073407860472798,1.7207639291882517e-05
0.0014678928013890982,1.5355823561549185e-05
0.0012018681839108467,1.0198641568422318e-05
0.0012224309761077166,1.3362053781747819e-05
0.0009991088826209306,9.58915799856186e-06
0.0009844546071253717,1.2140054255723953e-05
0.0008530501280911266,1.1159185320138932e-05
0.0009740487434901297,9.143163450062276e-06
0.0009846990387886762,1.3924235478043556e-05
0.0008596388488076627,1.2356806546449662e-05
0.000840834800619632,9.979302063584327e-06
0.0008868790790438652,1.061362773180008e-05
0.0007441531368531287,1.036287285387516e-05
0.0006982241375371814,1.0206510312855243e-05
0.0006979018324054778,8.297894150018692e-06
0.0008148873373866082,9.66309104114771e-06
0.00074622504087165,1.0703930631279945e-05
0.0008019755445420742,8.180658333003522e-06
0.0007085305326618254,8.942372165620328e-06
0.0006507852990180254,1.0868522338569164e-05
0.0007636729250662029,8.657221682369708e-06
0.0006770606609061361,8.186486549675465e-06
0.0007013742309063673,7.483936846256256e-06
