train_loss,test_loss
0.005562057818286121,2.1332915872335436e-05
0.0012648840127512813,1.8129661679267884e-05
0.0011357470443472265,1.9343100488185882e-05
0.0009132527275942267,1.723104901611805e-05
0.0009318989207968115,1.62309966981411e-05
0.0008499616202898324,1.3930138200521469e-05
0.0007222574637271464,1.4117048121988774e-05
0.0007882254901342094,1.408538967370987e-05
0.000702164783142507,1.3246892020106316e-05
0.0006607780996710063,1.4225369319319725e-05
0.0006425149110145866,1.3124199584126473e-05
0.0006323013990186155,1.3479672372341156e-05
0.0006101909009739757,1.3522686436772346e-05
0.0006408428382128477,1.28483809530735e-05
0.0006445203451439738,1.2951154261827469e-05
0.000532632197253406,1.3200042769312859e-05
0.0005239814827218652,1.2562846764922143e-05
0.000584138601552695,1.2828044593334198e-05
0.0005509889624081552,1.2395095080137252e-05
0.0005291613549925387,1.2842070311307906e-05
0.0005320468232966959,1.3072018511593342e-05
0.00052409951062873,1.1911477893590928e-05
0.0004673907074611634,1.141203287988901e-05
0.0005044231456704437,1.2757611460983753e-05
0.00047779717412777244,1.1846816167235375e-05
0.0004868700900115073,1.2839204631745815e-05
0.0004470637496560812,1.1904694139957427e-05
0.0004532903265208006,1.1638403870165348e-05
0.0004596593719907105,1.2056472711265088e-05
0.00044062409200705587,1.168311107903719e-05
0.00041496008727699517,1.140977256000042e-05
0.0003961571191903204,1.1226792819797992e-05
0.00039910663338378074,1.1144235730171203e-05
0.00039486808027140794,1.1081778444349765e-05
0.00039634813438169656,1.116582378745079e-05
0.00043868002225644885,1.1783551424741745e-05
0.0004364128627348691,1.160463783890009e-05
0.00041878351173363625,1.112848985940218e-05
0.00035690964246168735,1.05744618922472e-05
0.00040525790862739084,1.079710479825735e-05
0.00039449272048659625,1.2032555416226387e-05
0.00039346967916935685,1.1259967461228371e-05
0.0003485315786674619,1.0361425578594207e-05
0.0003324431085493416,1.0614241473376751e-05
0.00032578421547077596,1.0300974361598491e-05
0.0003347217720001936,1.0890106670558453e-05
0.00035521370894275607,1.0604610666632652e-05
0.00035062931734137234,1.0475417599081993e-05
0.00033452037442475557,1.0819107294082641e-05
0.0003261685627512634,1.044522039592266e-05
0.0003467824598774314,1.08372550457716e-05
0.0003206492508761585,1.0975510813295841e-05
0.0003310990214813501,1.0174529626965522e-05
0.00030866902018897237,9.943870827555656e-06
0.0003428031476214528,1.0586680844426154e-05
0.0003141809036023915,1.0337338782846927e-05
0.0003293342508841306,1.1298287659883499e-05
0.00031871453742496667,1.0114122182130814e-05
0.0002873905492015183,1.0516973212361335e-05
0.0003219061950221658,1.0554780252277851e-05
0.000281556811882183,9.969931095838546e-06
0.00029050664231181143,1.0267337784171104e-05
0.0002943794303573668,1.0556342080235481e-05
0.00028947115642949937,1.0222959332168102e-05
0.0003271085671149194,1.2517737224698066e-05
0.0003367001286242157,9.957587346434594e-06
0.0002689926526509225,9.805389679968357e-06
0.00028364577051252126,1.1115261353552342e-05
0.0002846645698882639,9.853306226432323e-06
0.00027971967519260945,1.009058766067028e-05
0.0002845101982820779,1.0081424377858639e-05
0.00028245127550326286,9.931462816894054e-06
0.0002800538956653327,1.0001959279179574e-05
0.00027158101228997114,1.0710583068430424e-05
0.00027908226707950234,9.880431927740573e-06
0.000264006981626153,9.825695306062699e-06
0.00026275141537189484,1.0216024704277515e-05
0.00027814112533815205,1.030956394970417e-05
0.00034620146080851556,1.0218692012131213e-05
0.00025271883280947804,9.575956501066684e-06
0.00025633011758327486,9.825845248997212e-06
0.00024826851254329085,9.892787784337997e-06
0.00025521717313677073,9.69278160482645e-06
0.0002409458972979337,1.0191037319600582e-05
0.00024024417623877525,9.810931049287318e-06
0.00026100197224877776,9.684700518846512e-06
0.0002658059031236917,9.90794412791729e-06
0.00024518759455531834,9.969308041036129e-06
0.0003178528263233602,1.1247587390244006e-05
0.000262787593761459,9.727191179990769e-06
0.0002514914153143764,9.63585451245308e-06
0.00023471729224547745,9.76801197975874e-06
0.00022092070791404695,9.727854281663894e-06
0.00023836970247793942,9.540630504488946e-06
0.00025208374124486,1.112327165901661e-05
0.0002599467841209844,9.695077314972878e-06
0.0002560760562773794,9.997318498790265e-06
0.00024215024593286216,9.764672257006168e-06
0.0002253380916081369,1.0266510769724846e-05
0.00023015848535578697,9.821518324315548e-06
0.00023221943713724614,9.839067235589028e-06
0.00022741784225217997,9.989717975258828e-06
0.0002367338293697685,9.553465060889721e-06
0.00022468837816268206,9.491225704550743e-06
0.00021922770724631846,9.375314228236675e-06
0.0002373163796728477,1.0198003612458705e-05
0.00026210160064511003,9.642290882766247e-06
0.00023392231948673726,9.719764813780785e-06
0.00023519026674330234,9.789143688976765e-06
0.0002192525421269238,9.670012630522251e-06
0.0002231070250272751,9.687639772891998e-06
0.00023012520268093795,9.427884593605995e-06
0.00022812840156257152,9.431549347937108e-06
0.0002234055035514757,9.106805548071861e-06
0.000221947566838935,9.657600894570351e-06
0.00020859887299593539,9.361259639263152e-06
0.00022131394175812602,9.560658596456051e-06
0.0002386912456713617,9.734845720231532e-06
0.0003484565110411495,1.0541856288909912e-05
0.00021931763761676848,9.354160167276859e-06
0.00020779376872815192,9.715246967971324e-06
0.0002105450953822583,9.27716586738825e-06
0.00019310226885136216,9.468200616538525e-06
