train_loss
0.0008732025464996695
0.00043810001807287335
0.00018524010782130062
0.00014864150783978403
0.00011050624307245016
8.944790693931282e-05
7.425284769851714e-05
6.224256416317076e-05
5.176339880563319e-05
4.501839401200414e-05
3.9794727927073835e-05
3.794916090555489e-05
3.685759293148294e-05
3.562064084690064e-05
3.582514502340928e-05
3.458146966295317e-05
3.36475859512575e-05
3.491225652396679e-05
3.494599921396002e-05
3.522709448589012e-05
3.5967713920399546e-05
3.554285445716232e-05
3.366603661561385e-05
3.4269998141098765e-05
3.343123535159975e-05
3.453672194154933e-05
3.386209777090699e-05
3.41992691392079e-05
3.4292684285901484e-05
3.387776319868863e-05
3.397955355467275e-05
3.3495705283712594e-05
3.3774360199458895e-05
3.4551741264294834e-05
3.548872307874262e-05
3.486771369352937e-05
3.454546822467819e-05
3.457232553046197e-05
3.3177105942741035e-05
3.453144454397261e-05
3.355055203428492e-05
3.443474357482046e-05
3.479208127828315e-05
3.387788805412129e-05
3.398414526600391e-05
3.280656528659165e-05
3.2332384726032616e-05
3.366736753378063e-05
3.42285557417199e-05
3.339309623697773e-05
3.319179260870442e-05
3.4592820738907904e-05
3.427211631787941e-05
3.451196331297979e-05
3.3999964944086966e-05
3.403864160645753e-05
3.389776946278289e-05
3.4169979626312854e-05
3.3796904026530684e-05
3.4784232557285574e-05
3.547633299604058e-05
3.352646454004571e-05
3.3609377278480676e-05
3.291570756118745e-05
3.3172189141623676e-05
3.445765527430922e-05
3.3010327315423637e-05
3.509540256345645e-05
3.440419095568359e-05
3.4952838905155656e-05
3.469563671387732e-05
3.377962595550344e-05
3.419239190407097e-05
3.4370808280073106e-05
3.420317370910198e-05
3.4347606706433e-05
3.3100025611929595e-05
3.3695041202008726e-05
3.42305185040459e-05
3.302950120996684e-05
3.418955748202279e-05
3.278162446804345e-05
3.368700854480267e-05
3.3789635926950724e-05
3.469992312602699e-05
3.390030993614346e-05
3.3423307177145037e-05
3.361959097674117e-05
3.361119626788422e-05
3.352309082401916e-05
3.3873381034936756e-05
3.3603762567508965e-05
3.405065304832533e-05
3.388012846698985e-05
3.256340482039377e-05
3.385226591490209e-05
3.330148727400228e-05
3.477272868622095e-05
3.481907246168703e-05
3.561021178029478e-05
3.385483025340364e-05
3.481936146272346e-05
3.3449260226916524e-05
3.3462979772593826e-05
3.468062961474061e-05
3.4673871123231944e-05
3.487738751573488e-05
3.474391298368573e-05
3.537483629770577e-05
3.461218526354059e-05
3.498334030155092e-05
3.416841209400445e-05
3.365711745573208e-05
3.42381710652262e-05
3.387243516044691e-05
3.3433132630307226e-05
3.3698258339427414e-05
3.324939229059964e-05
3.379376576049253e-05
3.464575594989583e-05
3.296413691714406e-05
3.365074109751731e-05
3.2924843835644425e-05
3.258833661675453e-05
3.414341976167634e-05
3.439731895923614e-05
3.397275635506958e-05
3.456866194028407e-05
3.39061685372144e-05
3.489987691864371e-05
3.320812043966726e-05
3.4105336235370485e-05
3.437885898165405e-05
3.55430698255077e-05
3.437364852288738e-05
3.60202556475997e-05
3.3823226985987275e-05
3.34305883734487e-05
3.342321724630892e-05
3.378170251380652e-05
3.348947211634368e-05
3.2499455264769495e-05
3.343039978062734e-05
3.328345454065129e-05
3.470908501185477e-05
