train_loss,test_loss
0.004354536237195134,2.286100387573242e-05
0.0015731422761455177,1.3570105656981469e-05
0.0013540693121030926,1.4928495511412621e-05
0.0012584507828578353,1.2752817012369633e-05
0.0012769175320863724,1.186689455062151e-05
0.0011878922721371055,1.133457850664854e-05
0.0011734704105183483,1.222075242549181e-05
0.0011413854006677867,1.1093083769083023e-05
0.0010950732594355941,1.0713053867220879e-05
0.0010467589739710092,1.1366834864020348e-05
0.0010098688770085573,1.0074508376419544e-05
0.0009549901941791176,9.905674494802952e-06
0.0009306381829082966,9.125900454819203e-06
0.000907127452082932,9.481607005000115e-06
0.0009271171595901251,9.57721285521984e-06
0.0009142271187156439,9.351067245006561e-06
0.0008904705801978707,8.591201156377792e-06
0.000875615424476564,8.837109431624412e-06
0.0008865342540666461,8.721161633729935e-06
0.0008730544978752732,8.736338466405869e-06
0.0008497991999611258,8.22766125202179e-06
0.0008600842077285052,8.552465587854385e-06
0.0008108301213942468,8.867782540619374e-06
0.000785567088983953,8.332163095474244e-06
0.0007691179979592562,7.608200423419476e-06
0.0007713238801807165,8.033253252506256e-06
0.0007697395291179418,7.594857830554247e-06
0.0007425440549850464,7.381574716418981e-06
0.0007160994946025312,8.301490917801856e-06
0.0007154610254801809,7.020175457000732e-06
0.0007061854284256696,7.418693508952856e-06
0.0007098180903121829,7.4703693389892574e-06
0.0007064691525883973,7.495861500501633e-06
0.0006887864656746388,7.771019358187913e-06
0.0006842750716023147,7.506916299462318e-06
0.0006990064876154066,8.038530126214028e-06
0.0006830953597091138,6.94607850164175e-06
0.0006849503563717007,6.975595839321613e-06
0.0006750996229238808,6.426883395761252e-06
0.0006602041148580611,6.620091386139393e-06
0.0006713996781036258,6.704023573547602e-06
0.000651068517472595,6.7273424938321114e-06
0.0006408239072188735,6.934041157364845e-06
0.0006463423543609679,6.576613523066044e-06
0.0006262029432691634,6.807573139667511e-06
0.0006296097133308649,6.1970264650881294e-06
0.0005976468017324805,6.142669357359409e-06
0.0005872359336353838,6.101962178945541e-06
0.0005825567566789686,5.805782973766327e-06
0.0005776705797761679,6.099019199609756e-06
0.0005756487464532256,5.6623881682753565e-06
0.0005566204595379531,5.926576443016529e-06
0.0005640732124447823,6.802907213568687e-06
0.0007441376484930515,6.000285036861896e-06
0.0005551999644376337,5.786946043372154e-06
0.0005370632535777986,5.603780038654804e-06
0.0005385319371707738,5.761855747550726e-06
0.0005454260506667196,5.445748567581177e-06
0.0005324143623001874,5.4839001968502995e-06
0.0005297321402467787,5.4978011175990105e-06
0.0005690369973890484,6.056150421500206e-06
0.0005492311739362777,5.517786368727684e-06
0.0005307638426311314,5.797380581498146e-06
0.0005328829279169441,5.4700793698430065e-06
0.000531553446315229,5.5616074241697785e-06
0.0005328458407893777,5.708210170269013e-06
0.0005233276141807437,5.502188112586737e-06
0.0005323198400437832,5.376833956688643e-06
0.0005240262500010431,5.504148546606302e-06
0.0005236526280641556,5.483272485435009e-06
0.0005216215457767248,5.641357507556677e-06
0.000527922838460654,5.4420400410890575e-06
0.0005203238776884973,5.371395498514176e-06
0.000525178658310324,5.457827355712652e-06
0.0005190978292375803,5.668392404913903e-06
0.0005236047240905464,5.361112765967846e-06
0.0005327660199254752,5.578529089689254e-06
0.0005204513114877046,5.681324750185013e-06
0.0005287674968130887,5.540763027966023e-06
0.0005361534086987377,5.374770611524582e-06
0.0005194086371921003,5.420899949967861e-06
0.0005266518699936569,5.689036101102829e-06
0.0005197296761907637,5.436168517917395e-06
0.000508593621198088,5.317880306392908e-06
0.0005063351723365486,5.121419206261635e-06
0.0005032139932736754,5.487381014972925e-06
0.000518668734934181,5.3559402003884315e-06
0.0005083525576628744,5.2764257416129114e-06
0.0005085107684135437,5.105625372380018e-06
0.0005087352860718966,5.629863124340773e-06
0.0013155470099300145,2.6119619607925414e-05
0.0012887436202727257,5.6394189596176145e-06
0.0005140756173059345,5.302052013576031e-06
0.0005005477033555507,5.255750380456448e-06
0.0004906178782694042,5.097285378724336e-06
0.0004890071749687195,5.113039165735245e-06
0.0005032988786697388,5.258212331682443e-06
0.0004878576411865652,5.175640806555748e-06
0.0004845239091664553,5.0571649335324765e-06
0.0004939921931363642,5.0396709702909e-06
0.00048262315336614845,5.034684203565121e-06
0.0004910130230709911,4.848836455494166e-06
0.00048769874684512617,4.993697628378868e-06
0.00048643183428794147,5.072288680821657e-06
0.0004784673554822803,5.282335914671421e-06
0.0004820450516417623,5.14427525922656e-06
0.00048517572972923517,4.755731206387281e-06
0.0004885724531486631,5.1126386970281605e-06
0.00048311316967010497,5.241543520241976e-06
0.0004813317027874291,5.034394562244416e-06
0.00048013116559013727,4.870367236435413e-06
0.00048089250922203066,5.128886085003615e-06
0.0004730704338289797,5.093793850392103e-06
0.00047732000751420854,4.659716039896012e-06
0.0004639550200663507,4.438192583620548e-06
0.00045687242643907664,4.421415738761425e-06
0.000458045506849885,4.561127629131079e-06
0.0004534262488596141,4.521388094872236e-06
0.0004421612098813057,4.64643444865942e-06
0.00043573095370084047,4.397798795253038e-06
0.0004327117018401623,4.363926127552986e-06
0.0004425718104466796,4.537701606750488e-06
0.00042847044812515376,4.499851725995541e-06
0.0004293193742632866,4.221359267830848e-06
0.00042847729241475465,4.145811311900616e-06
0.0004244689792394638,4.317156504839658e-06
0.0004285907470621169,4.447737708687782e-06
0.00041152946930378675,4.217698238790035e-06
0.00040898080565966667,4.544476047158241e-06
0.0004157893161755055,4.1072415187954904e-06
0.0004107337058521807,4.26917290315032e-06
0.000411957771750167,4.063846543431282e-06
0.0004121291644405574,4.12419717758894e-06
0.0004088351419195533,4.3502170592546465e-06
0.00041125151002779605,4.15204931050539e-06
0.0004019770808517933,4.002489149570465e-06
0.000417536539491266,4.022405482828617e-06
0.0004053293883334845,4.228742793202401e-06
0.0004138097476679832,4.285981878638267e-06
0.0004010378436651081,4.21019084751606e-06
0.00040300607262179256,4.001040942966938e-06
0.0004045870220288634,4.675191827118396e-06
0.00040316306869499387,4.214511252939701e-06
0.0004084963186178356,4.448525607585907e-06
0.0004058614117093384,4.3075792491436005e-06
0.0004012004132382572,4.2531206272542475e-06
0.0004051143347751349,4.233514424413443e-06
0.0003982936427928507,3.667258657515049e-06
0.0003840718828141689,3.921445459127426e-06
0.0003845975089352578,3.976194653660059e-06
0.00037821648572571574,3.670239355415106e-06
0.00038566031539812685,3.6364281550049782e-06
0.0003968569973949343,4.010533913969994e-06
0.00037341653555631637,3.692584577947855e-06
0.00035298039042390883,3.890683874487877e-06
0.000349718562560156,4.207011312246322e-06
0.00035552389128133655,3.5672788508236407e-06
0.00034599080123007297,3.318467643111944e-06
0.0003329654184635729,3.2454673200845717e-06
0.00032975647831335665,3.375192638486624e-06
0.0003226041295565665,3.49948788061738e-06
0.00032937335642054677,3.676380030810833e-06
0.00033231634669937194,3.4457780420780184e-06
0.000325013498775661,3.149251686409116e-06
0.0003184950950089842,3.2919100485742094e-06
